artist,style,url,status
Pierre Bonnard,Intimism,https://uploads6.wikiart.org/images/pierre-bonnard/the-door-window-with-dog-1927.jpg!Large.jpg,downloaded
Pietro Perugino,Expressionism,https://uploads3.wikiart.org/images/pietro-perugino/christ-on-the-sarcophagus.jpg!Large.jpg,downloaded
Giovanni Paolo Pannini,Baroque,https://uploads8.wikiart.org/images/giovanni-paolo-panini/ancient-roman-ruins-1750.jpg!Large.jpg,downloaded
Julio Galan,Surrealism,https://uploads4.wikiart.org/images/julio-galan/untitled-1988.jpg,downloaded
Cy Twombly,Abstract Expressionism,https://uploads3.wikiart.org/images/cy-twombly/hero-and-leandro-a-painting-in-four-parts-part-ii.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-476.jpg,downloaded
David Burliuk,Post-Impressionism,https://uploads2.wikiart.org/images/david-burliuk/hot-spring-in-new-mexico(1).jpg,downloaded
Jean David,Expressionism,https://uploads0.wikiart.org/images/jean-david/holiday-all-year-round-1965.jpg!Large.jpg,downloaded
Joan Mitchell,Abstract Expressionism,https://uploads2.wikiart.org/images/joan-mitchell/tilleul-1978-1(1).jpg!Large.jpg,downloaded
Berthe Morisot,Impressionism,https://uploads5.wikiart.org/00117/images/berthe-morisot/a-summer-s-day.jpg,downloaded
Janet Fish,Contemporary Realism,https://uploads7.wikiart.org/images/janet-fish/untitled.jpg,downloaded
Kazimir Malevich,Realism,https://uploads3.wikiart.org/images/kazimir-malevich/portrait-of-a-woman-1934.jpg!Large.jpg,downloaded
David Roberts,Orientalism,https://uploads6.wikiart.org/images/david-roberts/nazareth-the-church-of-the-annunciation.jpg!Large.jpg,downloaded
Gustave Moreau,Symbolism,https://uploads1.wikiart.org/images/gustave-moreau/the-death-of-sappho-1876.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads4.wikiart.org/images/pierre-auguste-renoir/young-girls-on-the-beach-1898.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads0.wikiart.org/images/camille-pissarro/sunset-at-moret-sur-loing-1901.jpg!Large.jpg,downloaded
Giovanni Boldini,Impressionism,https://uploads1.wikiart.org/images/giovanni-boldini/gentleman-at-the-piano.jpg!Large.jpg,downloaded
Petrus Christus,Northern Renaissance,https://uploads1.wikiart.org/images/petrus-christus/the-death-of-the-virgin.jpg!Large.jpg,downloaded
Rodrigo Franzao,Contemporary Art,https://uploads8.wikiart.org/images/rodrigo-franzao/instructed-shame-2013.jpg!Large.jpg,downloaded
Sergey Solomko,Art Nouveau,https://uploads3.wikiart.org/images/sergey-solomko/visiting.jpg!Large.jpg,downloaded
Paolo Uccello,Early Renaissance,https://uploads7.wikiart.org/images/paolo-uccello/scene-temple-mary-1440.jpg!Large.jpg,downloaded
François Boucher,Rococo,https://uploads8.wikiart.org/images/francois-boucher/amor-a-prisoner-1754.jpg!Large.jpg,downloaded
Konstantin Korovin,Art Nouveau,https://uploads8.wikiart.org/images/konstantin-korovin/refectory-of-the-house-of-ivan-khovansky-1910.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads1.wikiart.org/images/camille-pissarro/rue-saint-lazare-under-snow-1897.jpg,downloaded
John Riley,Baroque,https://uploads5.wikiart.org/images/john-riley/sir-john-carew.jpg!Large.jpg,downloaded
Gustave Courbet,Realism,https://uploads3.wikiart.org/images/gustave-courbet/still-life-with-three-trout-from-the-loue-river-1873.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-72.jpg!Large.jpg,downloaded
John Ferren,Abstract Expressionism,https://uploads2.wikiart.org/images/john-ferren/navaho-1958.jpg,downloaded
Dorothy Lathrop,Art Nouveau,https://uploads4.wikiart.org/images/dorothy-lathrop/the-treasure-of-carcassonne-1928-12.jpg!Large.jpg,downloaded
Utagawa Kuniyoshi,Ukiyo-e,https://uploads5.wikiart.org/images/utagawa-kuniyoshi/kuroda-ukinaga-japanese-actor-1816.jpg!Large.jpg,downloaded
William-Adolphe Bouguereau,Realism,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/the-dressmaker-1898.jpg!Large.jpg,downloaded
Katsushika Hokusai,Ukiyo-e,https://uploads0.wikiart.org/images/katsushika-hokusai/cargo-ship-and-wave.jpg!Large.jpg,downloaded
John William Waterhouse,Romanticism,https://uploads6.wikiart.org/images/john-william-waterhouse/boreas-1903.jpg!Large.jpg,downloaded
Nicholas Roerich,Art Nouveau,https://uploads1.wikiart.org/images/nicholas-roerich/song-of-the-viking-1907.jpg,downloaded
George Morland,Rococo,https://uploads5.wikiart.org/images/george-morland/the-soldier-s-departure-1791.jpg!Large.jpg,downloaded
Tintoretto,Mannerism,https://uploads5.wikiart.org/images/tintoretto/deucalion-and-pyrrha-praying-before-the-statue-of-the-goddess-themis.jpg!Large.jpg,downloaded
Giovanni Battista Tiepolo,Rococo,https://uploads2.wikiart.org/images/giovanni-battista-tiepolo/the-theological-virtues.jpg!Large.jpg,downloaded
Henri de Toulouse-Lautrec,Post-Impressionism,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/portrait-of-vincent-van-gogh-1887.jpg!Large.jpg,downloaded
George Romney,Rococo,https://uploads7.wikiart.org/images/george-romney/mrs-thompson-of-kendal.jpg!Large.jpg,downloaded
Eugène Louis Boudin,Impressionism,https://uploads5.wikiart.org/images/eugene-boudin/bathers-on-the-beach-at-trouville-1869.jpg!Large.jpg,downloaded
John Singer Sargent,Realism,https://uploads6.wikiart.org/images/john-singer-sargent/inside-a-tent-in-the-canadian-rockies-1916.jpg!Large.jpg,downloaded
François Boucher,Rococo,https://uploads4.wikiart.org/images/francois-boucher/landscape-near-beauvais-early-1740.jpg!Large.jpg,downloaded
Gustave Loiseau,Post-Impressionism,https://uploads2.wikiart.org/images/gustave-loiseau/paris-wagram-avenue-1925.jpg!Large.jpg,downloaded
Gérard Schneider,Tachisme,https://uploads4.wikiart.org/images/gerard-schneider/abstract-composition-1974.jpg!Large.jpg,downloaded
Helen Frankenthaler,Color Field,https://uploads0.wikiart.org/images/helen-frankenthaler/tutti-fruitti-1966.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads7.wikiart.org/images/pierre-auguste-renoir/head-of-a-young-girl-in-red-1916.jpg!Large.jpg,downloaded
Antoine Blanchard,Impressionism,https://uploads2.wikiart.org/images/antoine-blanchard/caf-de-la-paix-opera-4.jpg!Large.jpg,downloaded
Frans Hals,Baroque,https://uploads3.wikiart.org/images/frans-hals/captain-andries-van-hoorn-1638.jpg!Large.jpg,downloaded
Edward Ruscha,Pop Art,https://uploads0.wikiart.org/images/edward-ruscha/faucet.jpg!Large.jpg,downloaded
Sa Nogueira,Expressionism,https://uploads3.wikiart.org/images/sa-nogueira/figura-1964.jpg!Large.jpg,downloaded
George Romney,Rococo,https://uploads0.wikiart.org/images/george-romney/emma-hart-at-prayer-1786.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads2.wikiart.org/images/ivan-aivazovsky/the-sunset-1866.jpg!Large.jpg,downloaded
Albert Anker,Realism,https://uploads3.wikiart.org/images/albert-anker/the-little-knitters.jpg!Large.jpg,downloaded
Vasily Vereshchagin,Realism,https://uploads6.wikiart.org/images/vasily-vereshchagin/cape-fiolent-near-sevastopol-1897.jpg!Large.jpg,downloaded
Gustav Klimt,Symbolism,https://uploads6.wikiart.org/images/gustav-klimt/beech-grove-i.jpg!Large.jpg,downloaded
Wladyslaw Strzeminski,Concretism,https://uploads2.wikiart.org/images/wladyslaw-strzeminski/kompozycja-architektoniczna-12c-1929.jpg!Large.jpg,downloaded
George Stubbs,Romanticism,https://uploads5.wikiart.org/images/george-stubbs/a-chestnut-racehorse.jpg!Large.jpg,downloaded
Hans Memling,Northern Renaissance,https://uploads2.wikiart.org/images/hans-memling/adoration-of-the-magi-whole-triptych.jpg!Large.jpg,downloaded
Hendrick ter Brugghen,Baroque,https://uploads2.wikiart.org/images/hendrick-terbrugghen/st-sebastian-tended-by-irene-and-her-maid-1625.jpg!Large.jpg,downloaded
Jane Wilson,Contemporary Realism,https://uploads6.wikiart.org/images/jane-wilson/rain-heavy-at-times-2004.jpg,downloaded
Arkhip Kuindzhi,Realism,https://uploads1.wikiart.org/images/arkhip-kuindzhi/on-a-valaam-island-1873.jpg!Large.jpg,downloaded
Suzanne Valadon,Post-Impressionism,https://uploads7.wikiart.org/images/suzanne-valadon/roses-in-a-vase-1914.jpg!Large.jpg,downloaded
Camille Graeser,Concretism,https://uploads0.wikiart.org/images/camille-graeser/disloziertes-gr-nes-quadrat-1971.jpg,downloaded
Jan Steen,Baroque,https://uploads6.wikiart.org/images/jan-steen/dancing-couple-detail-1663.jpg,downloaded
M.C. Escher,Op Art,https://uploads3.wikiart.org/images/m-c-escher/knot.jpg,downloaded
Fons Heijnsbroek,Abstract Art,https://uploads5.wikiart.org/images/fons-heijnsbroek/abstract-landscape-with-window-1990.jpg!Large.jpg,downloaded
Tivadar Kosztka Csontvary,Post-Impressionism,https://uploads5.wikiart.org/images/tivadar-kosztka-csontvary/self-portrait-1900.jpg,downloaded
Charles Blackman,Expressionism,https://uploads0.wikiart.org/images/charles-blackman/schoolgirl-1.jpg!Large.jpg,downloaded
Charles Angrand,Divisionism,https://uploads8.wikiart.org/images/charles-angrand/le-petit-port.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-mosque-arab-holiday-the-casbah-1881.jpg!Large.jpg,downloaded
William Bradford,Romanticism,https://uploads5.wikiart.org/images/william-bradford/muir-glacier-1890.jpg!Large.jpg,downloaded
Fernando Botero,Naïve Art,https://uploads2.wikiart.org/images/fernando-botero/federico-da-montefeltro-after-piero-della-francesca.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Post-Impressionism,https://uploads2.wikiart.org/images/pyotr-konchalovsky/birches-in-autumn-1930.jpg,downloaded
Jean Messagier,Art Informel,https://uploads8.wikiart.org/images/jean-messagier/descendre-du-train-1990.jpg,downloaded
M.C. Escher,Realism,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204685.jpg,downloaded
Dieter Roth,Concretism,https://uploads0.wikiart.org/images/dieter-roth/book-1958.jpg,downloaded
Lawren Harris,Art Nouveau,https://uploads2.wikiart.org/images/lawren-harris/shoreline.jpg,downloaded
Cornelis Springer,Romanticism,https://uploads3.wikiart.org/images/cornelis-springer/a-view-of-the-south-entrance-of-the-st-pancras-church-enkhuizen-1869.jpg!Large.jpg,downloaded
Amedeo Modigliani,Expressionism,https://uploads1.wikiart.org/images/amedeo-modigliani/portrait-of-a-young-woman-1919.jpg!Large.jpg,downloaded
Georges-Pierre Seurat,Pointillism,https://uploads1.wikiart.org/images/georges-seurat/sketch-with-many-figures-for-sunday-afternoon-on-grande-jatte-1884(1).jpg!Large.jpg,downloaded
Caravaggio,Baroque,https://uploads6.wikiart.org/00129/images/caravaggio/beheading-of-saint-john-the-baptist.jpg!Large.jpg,downloaded
William Merritt Chase,Impressionism,https://uploads0.wikiart.org/images/william-merritt-chase/my-baby-aka-cosy.jpg!Large.jpg,downloaded
Ernst Ludwig Kirchner,Expressionism,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/view-into-a-cafe.jpg!Large.jpg,downloaded
Emil Nolde,Expressionism,https://uploads8.wikiart.org/images/emil-nolde/young-couple-1935.jpg!Large.jpg,downloaded
Thomas Lawrence,Romanticism,https://uploads4.wikiart.org/images/thomas-lawrence/william-eden-1792.jpg!Large.jpg,downloaded
Robert Henri,American Realism,https://uploads3.wikiart.org/images/robert-henri/indian-village-1917.jpg!Large.jpg,downloaded
Jimmy Ernst,Abstract Expressionism,https://uploads5.wikiart.org/images/jimmy-ernst/equations-1965.jpg,downloaded
Guido Reni,Baroque,https://uploads5.wikiart.org/images/guido-reni/mary-magadalen.jpg!Large.jpg,downloaded
Georges Lemmen,Post-Impressionism,https://uploads4.wikiart.org/images/georges-lemmen/flowers-and-apples.jpg!Large.jpg,downloaded
Pierre Roy,Magic Realism,https://uploads8.wikiart.org/images/pierre-roy/le-chou-fleur-1931.jpg,downloaded
Egon Schiele,Art Nouveau,https://uploads7.wikiart.org/images/egon-schiele/houses-with-laundry-seeburg-1914.jpg!Large.jpg,downloaded
Galileo Chini,Art Nouveau,https://uploads3.wikiart.org/images/galileo-chini/la-danzatrice-1911.jpg!Large.jpg,downloaded
William Blake,Symbolism,https://uploads5.wikiart.org/images/william-blake/illustration-to-milton-s-paradise-regained-1820.jpg!Large.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads8.wikiart.org/images/paul-cezanne/still-life-vase-with-flowers-1903.jpg!Large.jpg,downloaded
Lennart Rodhe,Concretism,https://uploads2.wikiart.org/images/lennart-rodhe/kontraster-i-1954.jpg!Large.jpg,downloaded
Theodor Pallady,Impressionism,https://uploads0.wikiart.org/images/theodor-pallady/woman-in-interior-1948.jpg!Large.jpg,downloaded
Rafael Zabaleta,Post-Impressionism,https://uploads1.wikiart.org/images/rafael-zabaleta/garden-of-quesada-in-winter-1944.jpg!Large.jpg,downloaded
Albert Bierstadt,Luminism,https://uploads0.wikiart.org/images/albert-bierstadt/sunset-in-the-rockies.jpg!Large.jpg,downloaded
Francisco Pacheco,Mannerism,https://uploads5.wikiart.org/images/francisco-pacheco/the-last-judgment.jpg,downloaded
Gabriël Metsu,Baroque,https://uploads5.wikiart.org/images/gabriel-metsu/the-hunter-s-present.jpg!Large.jpg,downloaded
Gerard David,Northern Renaissance,https://uploads7.wikiart.org/images/gerard-david/the-nativity-1.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-436.jpg,downloaded
Theophile Steinlen,Realism,https://uploads1.wikiart.org/images/th-ophile-steinlen/aux-bat-d-af.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads0.wikiart.org/images/paul-cezanne/large-trees-at-jas-de-bouffan-1887.jpg!Large.jpg,downloaded
Yasuo Kuniyoshi,Expressionism,https://uploads0.wikiart.org/images/yasuo-kuniyoshi/the-calf-doesn-t-want-to-go-1922.jpg,downloaded
Hiroshige,Ukiyo-e,https://uploads6.wikiart.org/images/hiroshige/the-moon-over-a-waterfall.jpg!Large.jpg,downloaded
Berthe Morisot,Impressionism,https://uploads5.wikiart.org/images/berthe-morisot/the-orange-picker-1.jpg!Large.jpg,downloaded
Frederick Morgan,Romanticism,https://uploads3.wikiart.org/images/frederick-morgan/never-mind-1884.jpg!Large.jpg,downloaded
Edward Wadsworth,Surrealism,https://uploads3.wikiart.org/images/edward-wadsworth/bright-intervals-1928(1).jpg!Large.jpg,downloaded
Avigdor Arikha,Expressionism,https://uploads5.wikiart.org/images/avigdor-arikha/jerusalem-cypresses-and-lavender-1977.jpg!Large.jpg,downloaded
Hilma af Klint,Abstract Art,https://uploads5.wikiart.org/images/hilma-af-klint/forwards-parcifal-series-group-2-section-4-the-convolute-of-the-physical-plane-1916.jpg,downloaded
František Kupka,Orphism,https://uploads4.wikiart.org/images/frantisek-kupka/creation.jpg!Large.jpg,downloaded
Odilon Redon,Symbolism,https://uploads0.wikiart.org/images/odilon-redon/bouquet-of-flowers-in-a-white-vase.jpg!Large.jpg,downloaded
Pinturicchio,Early Renaissance,https://uploads3.wikiart.org/images/pinturicchio/painting-cycle-for-the-miracles-of-st-bernard-scene-healing-the-blind-and-deaf-riccardo-micuzio-1473.jpg!Large.jpg,downloaded
Mary Cassatt,Impressionism,https://uploads4.wikiart.org/images/mary-cassatt/mother-and-child-reading-1913.jpg!Large.jpg,downloaded
John William Godward,Neoclassicism,https://uploads5.wikiart.org/images/john-william-godward/athenais-1908.jpg!Large.jpg,downloaded
Eugene de Blaas,Academic Art,https://uploads3.wikiart.org/images/eugene-de-blaas/gethering-shells.jpg!Large.jpg,downloaded
Michel Carrade,Color Field,https://uploads1.wikiart.org/images/michel-carrade/unknown-title-11.jpg,downloaded
Otto Freundlich,Abstract Art,https://uploads0.wikiart.org/images/otto-freundlich/gr-n-rot-1939.jpg!Large.jpg,downloaded
Morton Schamberg,Fauvism,https://uploads4.wikiart.org/images/morton-shamberg/study-of-a-girl-fanette-reider-1911.jpg!Large.jpg,downloaded
George Lambert,Rococo,https://uploads2.wikiart.org/images/george-lambert/richmond-castle-yorkshire.jpg!Large.jpg,downloaded
Eugène Louis Boudin,Impressionism,https://uploads2.wikiart.org/images/eugene-boudin/the-trouville-heights-1875.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads1.wikiart.org/images/konstantin-makovsky/portrait-of-princess-zinaida-yusupova.jpg!Large.jpg,downloaded
Raphael Kirchner,Art Nouveau,https://uploads4.wikiart.org/images/raphael-kirchner/pipe-of-peace-hearst-s-sunday-american-1917.jpg!Large.jpg,downloaded
Vincent van Gogh,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/coal-barges-1888(1).jpg!Large.jpg,downloaded
Raja Ravi Varma,Academic Art,https://uploads7.wikiart.org/images/raja-ravi-varma/ganga-avataran-or-descent-of-ganga-1910.jpg,downloaded
Ilka Gedo,Expressionism,https://uploads6.wikiart.org/images/ilka-gedo/double-self-portrait-1985.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads8.wikiart.org/images/nicholas-roerich/santana-1937.jpg,downloaded
Carl Bloch,Academic Art,https://uploads0.wikiart.org/00282/images/carl-bloch/dad7ec960a21616c0535e950080a5d62.jpg!Large.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads4.wikiart.org/images/thomas-gainsborough/portrait-of-prince-edward-later-duke-of-kent-1782.jpg!Large.jpg,downloaded
Edgar Degas,Impressionism,https://uploads5.wikiart.org/images/edgar-degas/two-dancers-on-a-bench.jpg!Large.jpg,downloaded
Thomas Kinkade,Kitsch,https://uploads5.wikiart.org/images/thomas-kinkade/main-street-celebration-1995.jpg!Large.jpg,downloaded
Jamie Wyeth,Contemporary Realism,https://uploads3.wikiart.org/images/jamie-wyeth/portrait-of-andrew-wyeth-1969.jpg!Large.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads3.wikiart.org/images/john-henry-twachtman/the-cascade.jpg!Large.jpg,downloaded
Theodor Severin Kittelsen,Neo-Romanticism,https://uploads0.wikiart.org/images/theodor-severin-kittelsen/noekken-1892.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads5.wikiart.org/images/henri-martin/the-old-house-in-the-last-rays.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads7.wikiart.org/images/camille-pissarro/shoemakers.jpg!Large.jpg,downloaded
Robert Campin,Northern Renaissance,https://uploads2.wikiart.org/images/robert-campin/werl-altarpiece-st-john-the-baptist-and-the-donor-heinrich-von-wer-1438.jpg!Large.jpg,downloaded
Eastman Johnson,Realism,https://uploads1.wikiart.org/images/eastman-johnson/feeding-the-turkey-1880.jpg!Large.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads2.wikiart.org/images/john-henry-twachtman/landscape-6.jpg,downloaded
Cuno Amiet,Divisionism,https://uploads0.wikiart.org/images/cuno-amiet/portrait-von-oskar-kurt-1894.jpg,downloaded
Milton Avery,Fauvism,https://uploads4.wikiart.org/images/milton-avery/autumn-1944.jpg!Large.jpg,downloaded
Amedeo Modigliani,Expressionism,https://uploads8.wikiart.org/images/amedeo-modigliani/paul-guillaume-1915.jpg!Large.jpg,downloaded
Gandy Brodie,Expressionism,https://uploads1.wikiart.org/images/gandy-brodie/young-bather-1956.jpg!Large.jpg,downloaded
Eric Ravilious,Magic Realism,https://uploads4.wikiart.org/images/eric-ravilious/an-entire-travel-service-designed-for-wedgwood.jpg,downloaded
